order_id,account_id,bank_to,account_to,amount,k_symbol
34754,3629,MN,36472505,2646,LOAN
34755,3629,CD,72661483,1894,MANAGEMENT
34756,3629,QR,11967546,368,
34757,3629,UV,21008116,8742,INSURANCE
34763,3631,QR,14763951,3407,MANAGEMENT
34764,3632,UV,62396734,2544,RENTAL
34765,3633,AB,84880846,7037,MANAGEMENT
34766,3633,AB,61292290,799,
34767,3634,GH,31865799,4851,RENTAL
34768,3635,KL,61182141,2045,MANAGEMENT
34769,3635,MN,61283069,493,
34770,3636,GH,45862406,40,MANAGEMENT
34771,3636,IJ,68396133,1731,
34772,3636,EF,19441080,4744,INSURANCE
34773,3637,YZ,98685901,4877,MANAGEMENT
34774,3637,ST,57452273,219,
34775,3637,MN,80355101,1169,LOAN
34776,3638,IJ,81354158,14417,MANAGEMENT
34777,3639,OP,74130224,3358,MANAGEMENT
34778,3640,AB,21871125,2040,MANAGEMENT
34779,3641,KL,67058944,2163,MANAGEMENT
34783,3644,IJ,34674823,2304,MANAGEMENT
34784,3645,UV,37983209,7021,MANAGEMENT
34785,3645,AB,95973336,2651,
34786,3646,AB,43066799,2855,MANAGEMENT
34787,3646,IJ,47689282,3182,
34788,3647,OP,97101318,5842,MANAGEMENT
34789,3648,YZ,23132455,1812,MANAGEMENT
34790,3648,ST,57323801,640,
34791,3648,QR,19181388,17,INSURANCE
34792,3649,WX,57693803,6468,MANAGEMENT
34793,3649,ST,17516535,4,
34794,3650,MN,85858434,7858,MANAGEMENT
34795,3651,YZ,29599017,2728,MANAGEMENT
34796,3652,GH,31254297,3005,MANAGEMENT
34797,3653,IJ,41153007,4128,MANAGEMENT
34798,3653,ST,80628025,1208,
34799,3654,QR,71955466,6946,MANAGEMENT
34800,3655,QR,35052341,2945,MANAGEMENT
34801,3655,EF,63581627,2927,
34802,3655,KL,28216910,1124,INSURANCE
34803,3657,AB,71329426,1533,MANAGEMENT
34804,3659,WX,60077226,1672,MANAGEMENT
34805,3659,AB,66256487,2862,
34806,3659,ST,66483676,2205,INSURANCE
34807,3659,ST,8070820,955,
34808,3661,OP,83624249,3310,MANAGEMENT
34809,3663,OP,84084528,7862,MANAGEMENT
34810,3664,GH,3468728,5658,LOAN
34811,3665,OP,36443472,3395,RENTAL
34812,3665,ST,18253863,4351,MANAGEMENT
34813,3665,QR,84521090,2465,
34816,3667,GH,41246616,2975,MANAGEMENT
34817,3669,WX,63851803,2057,MANAGEMENT
34818,3669,AB,20263856,1298,
34819,3669,CD,75799655,2087,INSURANCE
34820,3670,UV,46954530,2961,MANAGEMENT
34821,3671,ST,62767541,2777,MANAGEMENT
34822,3672,AB,42041498,2388,MANAGEMENT
34823,3672,KL,33347761,2957,
34824,3673,MN,41758221,1939,MANAGEMENT
34825,3674,EF,94948046,1969,LOAN
34826,3674,EF,25279706,9503,MANAGEMENT
34827,3675,YZ,27985441,7824,MANAGEMENT
34828,3676,ST,76132893,3319,MANAGEMENT
34829,3677,MN,83299553,2283,MANAGEMENT
34831,3678,CD,68775540,5269,LOAN
34832,3679,CD,36547637,3869,MANAGEMENT
34833,3679,OP,62108045,5148,
34834,3679,KL,30865085,9268,LOAN
34835,3680,MN,24556887,1030,MANAGEMENT
34836,3680,UV,42364639,2470,MANAGEMENT
34837,3681,AB,62512141,7797,MANAGEMENT
34838,3682,UV,41079390,2761,MANAGEMENT
34839,3683,AB,55347096,3114,MANAGEMENT
34840,3684,WX,86708855,3365,MANAGEMENT
34842,3686,OP,22078037,2054,MANAGEMENT
34843,3687,KL,44689565,5106,MANAGEMENT
34844,3689,WX,69802808,4610,RENTAL
34845,3690,MN,84757935,4514,MANAGEMENT
34846,3691,AB,56120270,3267,MANAGEMENT
34847,3692,ST,73999780,3263,MANAGEMENT
34848,3693,GH,36411053,8992,MANAGEMENT
34849,3694,OP,90951615,4492,MANAGEMENT
34850,3695,EF,65356701,8101,MANAGEMENT
34851,3696,KL,77298909,3581,MANAGEMENT
34852,3696,YZ,33187008,1133,RENTAL
34853,3697,GH,99985640,300,MANAGEMENT
34854,3697,KL,90743112,5632,
34855,3699,WX,57787090,7085,MANAGEMENT
34856,3700,GH,41282796,5230,MANAGEMENT
34857,3701,MN,4635501,2844,MANAGEMENT
34858,3702,ST,45320862,9650,MANAGEMENT
34859,3702,YZ,10236680,418,RENTAL
34860,3703,QR,89147013,1820,MANAGEMENT
34861,3703,GH,25207352,192,
34862,3704,YZ,11861372,3046,MANAGEMENT
34863,3706,EF,51997315,4298,MANAGEMENT
34865,3709,KL,96639173,5579,MANAGEMENT
34866,3709,MN,33267444,1317,
34867,3709,EF,39317482,255,INSURANCE
34868,3709,EF,22020697,474,
34869,3710,CD,59793263,4633,MANAGEMENT
34870,3711,CD,24353820,7683,LOAN
34872,3712,CD,80358522,2499,MANAGEMENT
34873,3714,WX,44852805,3217,MANAGEMENT
34874,3714,AB,69903582,513,
34875,3714,EF,64223658,77,INSURANCE
34876,3714,IJ,5437863,426,
34877,3717,MN,97482406,1558,RENTAL
34878,3717,MN,95008021,10727,MANAGEMENT
34879,3718,WX,79798763,2107,MANAGEMENT
34880,3719,QR,49360007,3197,MANAGEMENT
34881,3720,UV,84661042,2957,MANAGEMENT
34882,3721,WX,69870853,2128,MANAGEMENT
34883,3721,AB,86966162,132,
34884,3722,QR,71472602,8123,MANAGEMENT
34885,3724,YZ,86384850,2597,LOAN
34886,3725,KL,24855488,7642,MANAGEMENT
34887,3726,MN,64175748,6785,MANAGEMENT
34888,3726,WX,41449713,2588,
34889,3727,OP,1811063,6598,MANAGEMENT
34890,3727,ST,36931669,836,
34891,3727,QR,60296291,1030,INSURANCE
34892,3729,OP,52811223,2941,MANAGEMENT
34893,3730,OP,83157652,1944,MANAGEMENT
34894,3731,QR,48735064,1974,MANAGEMENT
34895,3732,ST,31681299,1668,MANAGEMENT
34896,3733,YZ,74489986,11123,MANAGEMENT
34897,3735,IJ,95204364,6302,MANAGEMENT
34898,3735,GH,60675847,1173,
34899,3736,EF,75976282,3500,MANAGEMENT
34900,3737,CD,48756384,3805,MANAGEMENT
34901,3737,CD,26807791,29,MANAGEMENT
34902,3738,EF,91961931,5750,MANAGEMENT
34906,3741,QR,55627053,4228,MANAGEMENT
34907,3742,UV,34186905,2969,MANAGEMENT
34908,3743,GH,70616876,5478,MANAGEMENT
34909,3743,QR,71234905,757,INSURANCE
34910,3743,OP,7009309,390,
34911,3743,ST,40573942,885,RENTAL
34915,3745,ST,65273123,11469,MANAGEMENT
34916,3745,UV,77627140,841,
34917,3746,KL,13736939,4353,MANAGEMENT
34918,3746,KL,7049614,556,
34919,3746,YZ,4717898,1333,RENTAL
34920,3747,IJ,82686203,2389,MANAGEMENT
34921,3747,IJ,93115895,1827,
34922,3747,UV,1665688,1500,INSURANCE
34923,3747,MN,80613380,6365,LOAN
34924,3748,QR,77061086,308,MANAGEMENT
34925,3748,EF,10963404,1820,
34926,3749,CD,99050771,3904,MANAGEMENT
34927,3750,UV,81509756,7774,MANAGEMENT
34928,3751,UV,58641087,110,MANAGEMENT
34929,3751,YZ,49654692,3046,
34930,3752,IJ,56390714,3218,MANAGEMENT
34931,3752,YZ,34449517,1547,LOAN
34932,3753,IJ,9330445,1540,MANAGEMENT
34933,3754,GH,72773557,2856,LOAN
34934,3754,YZ,10911417,3976,MANAGEMENT
34935,3754,OP,52597421,1184,
34936,3754,MN,55045568,913,INSURANCE
34937,3754,UV,27539909,900,
34938,3755,IJ,221682,2956,RENTAL
34939,3755,YZ,53685873,13500,MANAGEMENT
34940,3756,YZ,82284283,9023,MANAGEMENT
34941,3757,KL,350499,987,MANAGEMENT
34942,3757,ST,43094796,1229,
34943,3757,EF,59959924,803,INSURANCE
34944,3757,OP,41911280,3933,
34945,3758,YZ,62182962,4009,MANAGEMENT
34946,3759,AB,45222652,1642,MANAGEMENT
34947,3760,YZ,4517555,2948,RENTAL
34951,3763,AB,57082331,3232,MANAGEMENT
34952,3763,IJ,55779212,3623,
34953,3764,CD,8085334,2506,MANAGEMENT
34954,3765,QR,73058956,617,MANAGEMENT
34955,3765,QR,28543275,762,
34956,3765,EF,11630344,691,INSURANCE
34957,3766,CD,36534357,9546,MANAGEMENT
34958,3767,ST,48275125,881,MANAGEMENT
34959,3767,EF,4828662,3655,
34960,3769,CD,98724436,2050,MANAGEMENT
34961,3770,YZ,32996630,9060,MANAGEMENT
34962,3771,IJ,77776777,1152,RENTAL
34963,3772,QR,93521964,7775,MANAGEMENT
34964,3773,MN,19248593,3146,MANAGEMENT
34965,3774,CD,61108714,5745,MANAGEMENT
34966,3774,AB,76028048,2881,
34967,3775,KL,93404399,2448,MANAGEMENT
34968,3776,IJ,41931992,4739,MANAGEMENT
34969,3776,ST,93457734,2261,
34970,3777,QR,6119949,1039,MANAGEMENT
34971,3777,AB,91688686,1007,
34972,3777,YZ,87551414,102,INSURANCE
34973,3778,CD,941700,3035,MANAGEMENT
34974,3778,WX,62903511,1515,RENTAL
34975,3779,CD,38576167,159,MANAGEMENT
34976,3779,KL,79480331,853,
34977,3779,ST,6959701,2969,INSURANCE
34978,3780,YZ,29958713,370,MANAGEMENT
34979,3780,AB,77057331,1241,MANAGEMENT
34980,3781,GH,78370004,7701,MANAGEMENT
34981,3782,UV,93482148,553,MANAGEMENT
34982,3782,UV,43415004,2790,
34983,3782,AB,96572547,10608,INSURANCE
34984,3783,WX,49779665,3041,MANAGEMENT
34985,3784,IJ,70703857,1583,MANAGEMENT
34986,3784,GH,35721373,3360,
34987,3785,UV,21385729,6502,MANAGEMENT
34988,3787,EF,96782379,4407,MANAGEMENT
34989,3787,ST,13449669,1953,RENTAL
34990,3789,QR,43976020,11244,MANAGEMENT
34991,3791,WX,1958173,3682,MANAGEMENT
34992,3791,YZ,15558588,3147,
34993,3791,MN,4485118,1033,INSURANCE
34994,3792,OP,13595378,3518,MANAGEMENT
34995,3793,YZ,82695603,5706,MANAGEMENT
34996,3794,KL,83359801,4536,MANAGEMENT
34997,3795,WX,49257469,2419,MANAGEMENT
34998,3795,CD,41867381,6679,
34999,3796,QR,12162918,8301,MANAGEMENT
35000,3798,MN,51615589,1258,MANAGEMENT
35001,3798,MN,28350711,8637,
35002,3799,AB,1355666,4673,MANAGEMENT
35003,3799,MN,9053272,1290,
35004,3799,EF,71719521,136,INSURANCE
35005,3799,UV,23728156,213,
35006,3800,AB,68339317,1294,MANAGEMENT
35007,3800,OP,90384268,3634,
35008,3802,MN,36424207,3276,MANAGEMENT
35009,3803,IJ,73056244,5188,MANAGEMENT
35010,3804,KL,84903490,5271,LOAN
35011,3804,WX,32746297,643,MANAGEMENT
35012,3804,CD,46665102,4458,
35013,3805,KL,33937186,5908,MANAGEMENT
35014,3806,WX,51833760,3216,MANAGEMENT
35015,3806,AB,66113912,2478,
35016,3806,ST,6164783,18,INSURANCE
35017,3807,GH,5179399,4828,MANAGEMENT
35018,3808,AB,7896417,1966,MANAGEMENT
35019,3808,GH,27884578,4767,
35020,3809,WX,10469216,1965,MANAGEMENT
35021,3809,OP,52133649,1619,
35022,3809,YZ,9162903,2,INSURANCE
35023,3810,KL,25770914,2862,MANAGEMENT
35024,3811,KL,13080460,2515,MANAGEMENT
35025,3812,GH,23986679,2125,MANAGEMENT
35026,3813,EF,81887119,5645,MANAGEMENT
35027,3813,KL,81905740,895,
35028,3813,EF,20648479,333,INSURANCE
35029,3815,QR,94093620,3162,RENTAL
35030,3817,MN,93542521,6529,MANAGEMENT
35031,3818,QR,35474443,3596,MANAGEMENT
35032,3818,OP,32659602,1474,
35033,3818,CD,34760767,4065,INSURANCE
35034,3819,CD,89256637,7102,MANAGEMENT
35035,3820,UV,41454017,8054,MANAGEMENT
35036,3822,GH,32954842,11657,MANAGEMENT
35037,3824,UV,61468034,6198,MANAGEMENT
35038,3826,GH,788856,4518,MANAGEMENT
35039,3828,GH,80965399,2010,MANAGEMENT
35044,3830,EF,9319293,5498,MANAGEMENT
35046,3832,IJ,97227751,160,MANAGEMENT
35047,3832,UV,41750305,4176,
35048,3833,MN,68814772,6760,MANAGEMENT
35049,3834,KL,49577087,3114,MANAGEMENT
35050,3834,YZ,63132923,375,
35051,3834,MN,51878350,3189,INSURANCE
35052,3834,YZ,52872371,262,
35053,3834,WX,34075695,1921,LOAN
35054,3835,IJ,1018590,6337,MANAGEMENT
35055,3835,AB,19860339,1247,
35056,3836,QR,24936366,2676,MANAGEMENT
35057,3836,MN,95188617,1011,
35058,3836,YZ,32683402,5308,INSURANCE
35059,3837,YZ,24419355,1378,RENTAL
35060,3839,YZ,94504993,3072,RENTAL
35061,3840,CD,87679588,2559,MANAGEMENT
35062,3841,ST,99752336,440,MANAGEMENT
35063,3841,MN,55037939,1223,MANAGEMENT
35064,3842,ST,627255,2776,MANAGEMENT
35065,3844,UV,74524152,2260,MANAGEMENT
35066,3845,WX,31715512,8866,MANAGEMENT
35067,3846,GH,312638,2016,MANAGEMENT
35068,3847,YZ,2573502,5500,MANAGEMENT
35069,3847,YZ,83747803,7,
35070,3847,QR,36324137,883,INSURANCE
35071,3848,YZ,42658120,7241,MANAGEMENT
35072,3849,IJ,72727924,4447,MANAGEMENT
35073,3850,IJ,3844541,2037,MANAGEMENT
35074,3850,CD,34453201,5120,
35075,3851,MN,52305114,1294,MANAGEMENT
35076,3851,KL,91988861,9505,
35077,3852,CD,38480061,220,MANAGEMENT
35078,3852,CD,24416232,3144,MANAGEMENT
35080,3854,QR,36950737,1290,MANAGEMENT
35081,3854,OP,59714329,930,
35082,3855,ST,32587927,950,MANAGEMENT
35083,3855,IJ,38085216,5578,
35084,3855,MN,78167867,795,INSURANCE
35085,3856,UV,91998385,2280,MANAGEMENT
35086,3857,ST,18218005,2183,MANAGEMENT
35087,3859,WX,17110729,5120,LOAN
35088,3860,AB,27327156,1249,RENTAL
35089,3860,ST,88340824,8323,MANAGEMENT
35090,3861,EF,32061487,4227,MANAGEMENT
35091,3862,MN,12050682,2081,LOAN
35092,3862,UV,37094020,3508,MANAGEMENT
35093,3862,YZ,17165685,7824,
35094,3863,QR,88157391,8504,MANAGEMENT
35095,3864,KL,59408056,347,MANAGEMENT
35096,3864,GH,67975002,5960,
35097,3864,GH,15961814,511,INSURANCE
35098,3864,QR,75671767,1419,
35099,3865,OP,62146550,5947,MANAGEMENT
35100,3867,AB,21799749,5476,MANAGEMENT
35101,3868,CD,47142148,3259,MANAGEMENT
35102,3869,GH,43038785,1249,RENTAL
35103,3869,UV,88817554,6360,MANAGEMENT
35104,3870,AB,91396879,3673,MANAGEMENT
35105,3871,UV,55483001,153,MANAGEMENT
35106,3871,AB,64580011,1505,MANAGEMENT
35107,3872,UV,37346983,2502,LOAN
35108,3872,GH,39719027,1691,MANAGEMENT
35109,3872,QR,66648661,923,
35110,3872,KL,84313565,5301,INSURANCE
35111,3872,MN,8770090,2908,
35115,3874,CD,51856213,5861,MANAGEMENT
35116,3875,IJ,93942355,6414,LOAN
35117,3876,UV,60230421,12056,MANAGEMENT
35118,3877,QR,32653641,3711,MANAGEMENT
35119,3878,OP,23655247,216,MANAGEMENT
35120,3878,YZ,38488340,1648,
35121,3878,YZ,35417062,70,INSURANCE
35126,3880,CD,74985646,1942,MANAGEMENT
35127,3881,EF,91738003,1319,MANAGEMENT
35128,3881,IJ,58912730,3188,
35129,3882,KL,49302369,1608,MANAGEMENT
35130,3882,QR,87316327,379,
35131,3882,ST,72013407,77,INSURANCE
35132,3882,IJ,12070072,100,
35133,3884,YZ,5279612,5011,MANAGEMENT
35134,3885,GH,4249543,1176,RENTAL
35135,3887,MN,51578915,2013,MANAGEMENT
35136,3889,KL,70547342,173,MANAGEMENT
35137,3889,GH,94921665,1767,
35138,3890,MN,11023718,5467,MANAGEMENT
35139,3891,GH,80522375,3172,MANAGEMENT
35140,3892,GH,29015290,2238,MANAGEMENT
35141,3893,QR,80644279,1501,MANAGEMENT
35142,3893,MN,44051182,1534,
35143,3894,OP,98407303,2745,MANAGEMENT
35144,3894,YZ,15127009,621,MANAGEMENT
35145,3895,OP,23516989,4414,MANAGEMENT
35146,3896,EF,45272469,2602,MANAGEMENT
35147,3896,MN,53936433,1642,
35148,3897,MN,68786066,5350,MANAGEMENT
35149,3898,WX,33097869,2650,MANAGEMENT
35150,3899,IJ,84541290,3069,MANAGEMENT
35153,3901,GH,92254411,932,RENTAL
35154,3902,WX,38989275,1016,MANAGEMENT
35155,3902,ST,77708458,5419,
35156,3903,CD,41765970,6583,MANAGEMENT
35157,3904,UV,63099199,2075,MANAGEMENT
35158,3905,YZ,45596945,7689,MANAGEMENT
35159,3906,EF,96055197,5577,LOAN
35160,3907,CD,56403291,5577,LOAN
35161,3908,KL,49593687,1630,MANAGEMENT
35162,3908,QR,26197701,1008,MANAGEMENT
35163,3909,YZ,4480547,8279,MANAGEMENT
35164,3909,QR,5039710,713,
35165,3909,YZ,73936581,617,INSURANCE
35166,3910,YZ,79231428,2673,MANAGEMENT
35167,3911,EF,83345818,1946,MANAGEMENT
35168,3912,UV,99253552,1177,MANAGEMENT
35169,3912,KL,95519256,1551,MANAGEMENT
35170,3913,OP,66400325,7333,MANAGEMENT
35171,3914,AB,39802485,6118,MANAGEMENT
35172,3915,GH,25808733,9510,MANAGEMENT
35173,3916,EF,91283201,2694,LOAN
35174,3916,UV,38921874,10900,MANAGEMENT
35175,3916,UV,51592075,1078,
35176,3916,AB,23392904,2570,INSURANCE
35177,3917,CD,89179288,2362,MANAGEMENT
35178,3917,QR,63465010,2833,
35179,3917,YZ,75628006,789,INSURANCE
35180,3917,OP,9782308,272,
35181,3918,ST,11387104,4865,MANAGEMENT
35182,3919,KL,81950729,3521,MANAGEMENT
35183,3922,MN,27645427,2953,MANAGEMENT
35184,3923,ST,4434031,5037,MANAGEMENT
35185,3924,KL,47621411,3093,MANAGEMENT
35186,3925,WX,61645322,4256,MANAGEMENT
35187,3925,OP,25474483,2247,
35188,3926,IJ,55667674,2232,MANAGEMENT
35189,3927,CD,14631736,1926,MANAGEMENT
35190,3927,YZ,35319298,1400,
35196,3930,YZ,79120719,9101,MANAGEMENT
35197,3932,UV,38860297,1593,MANAGEMENT
35198,3933,YZ,1246595,1616,RENTAL
35199,3934,MN,96072834,2396,MANAGEMENT
35200,3935,WX,62539005,1184,RENTAL
35201,3935,MN,30181229,2648,MANAGEMENT
35202,3935,GH,11549193,5908,
35203,3935,YZ,3849626,652,INSURANCE
35204,3935,MN,46342325,1070,
35205,3936,CD,59733676,1859,MANAGEMENT
35206,3936,ST,98634075,127,
35207,3936,AB,8674580,432,INSURANCE
35208,3937,KL,92072844,3385,MANAGEMENT
35209,3938,CD,83267962,3869,MANAGEMENT
35210,3939,MN,57331061,5177,MANAGEMENT
35211,3941,MN,7649010,1510,MANAGEMENT
35212,3941,WX,13397574,599,
35213,3942,YZ,11209202,2983,LOAN
35214,3942,ST,34098577,13428,MANAGEMENT
35215,3943,YZ,50228506,1942,MANAGEMENT
35216,3944,QR,78422194,1165,MANAGEMENT
35217,3944,EF,65107047,3338,
35218,3946,GH,72052663,4832,MANAGEMENT
35219,3946,AB,14122963,4607,
35220,3947,CD,13642275,2469,MANAGEMENT
35221,3947,YZ,94871657,619,
35222,3948,YZ,3428841,314,MANAGEMENT
35223,3948,EF,58645462,2780,
35224,3948,YZ,3555155,1969,INSURANCE
35225,3948,EF,3710729,210,
35226,3950,EF,8577830,6955,MANAGEMENT
35227,3950,WX,71886944,1185,RENTAL
35228,3951,OP,7565194,7284,LOAN
35229,3952,GH,72330528,367,MANAGEMENT
35230,3952,GH,22428715,1138,MANAGEMENT
35231,3953,AB,85838764,5298,LOAN
35232,3954,MN,77104884,2014,MANAGEMENT
35233,3955,EF,9654927,4129,MANAGEMENT
35234,3955,GH,24978786,997,
35235,3956,ST,20439923,6035,MANAGEMENT
35236,3956,IJ,23786348,892,
35237,3959,AB,40621632,1681,RENTAL
35238,3960,CD,74252974,3204,MANAGEMENT
35239,3961,AB,38375651,2309,MANAGEMENT
35240,3963,IJ,27212840,3477,MANAGEMENT
35241,3963,WX,88884788,95,
35242,3963,EF,42651188,70,INSURANCE
35243,3964,UV,49043488,2146,MANAGEMENT
35244,3966,IJ,59096312,1754,MANAGEMENT
35245,3967,AB,28307140,2350,LOAN
35246,3969,QR,24362379,4299,MANAGEMENT
35247,3970,ST,15046972,8957,MANAGEMENT
35248,3971,KL,30010575,9510,MANAGEMENT
35249,3971,UV,54464662,1026,
35250,3971,WX,30132991,857,INSURANCE
35251,3971,MN,55104500,402,
35252,3972,GH,4039895,7012,MANAGEMENT
35253,3972,AB,33554858,2012,
35254,3973,IJ,58564495,6941,MANAGEMENT
35255,3974,QR,35360241,4670,MANAGEMENT
35256,3975,YZ,22444594,2269,MANAGEMENT
35257,3976,ST,59522145,967,MANAGEMENT
35258,3976,ST,8696937,1447,MANAGEMENT
35259,3977,ST,51005125,2974,MANAGEMENT
35260,3978,WX,59417921,3616,MANAGEMENT
35261,3978,UV,2867442,692,
35262,3978,QR,18854892,1997,INSURANCE
35263,3979,WX,51212304,6256,MANAGEMENT
35264,3980,ST,74249100,1367,MANAGEMENT
35265,3980,QR,32205635,2264,
35266,3981,AB,83879112,1383,MANAGEMENT
35267,3981,EF,20137071,336,
35268,3981,MN,9709912,545,INSURANCE
35269,3982,OP,15246630,2153,MANAGEMENT
35270,3984,AB,94890266,1803,MANAGEMENT
35271,3985,GH,17921477,2007,MANAGEMENT
35272,3986,AB,78493797,3960,MANAGEMENT
35273,3986,WX,87679379,2649,
35274,3987,WX,32697832,4992,MANAGEMENT
35275,3987,QR,86586814,1526,RENTAL
35276,3989,CD,242722,2097,MANAGEMENT
35277,3990,YZ,18163431,10312,MANAGEMENT
35278,3991,IJ,95958947,1937,MANAGEMENT
35279,3992,ST,15884882,6738,MANAGEMENT
35280,3993,ST,54010170,7616,MANAGEMENT
35281,3995,KL,10419178,3601,MANAGEMENT
35282,3995,UV,18222165,415,
35283,3995,YZ,70030551,983,INSURANCE
35284,3996,YZ,29565316,1511,MANAGEMENT
35285,3998,QR,26202184,2364,MANAGEMENT
35286,3998,KL,25096166,1519,
35287,3999,IJ,35235697,4806,MANAGEMENT
35288,3999,AB,48404151,2332,
35289,3999,KL,77352034,563,INSURANCE
35291,4003,OP,382733,3816,RENTAL
35292,4003,YZ,76160329,3786,MANAGEMENT
35297,4010,ST,6746900,5948,MANAGEMENT
35298,4010,MN,19982749,1824,RENTAL
35303,4013,MN,22217119,1003,RENTAL
35304,4013,EF,83890586,6686,MANAGEMENT
35317,4026,ST,76516663,2620,RENTAL
35318,4026,IJ,95854043,2618,MANAGEMENT
35319,4026,QR,60125994,9711,
35334,4033,MN,70536905,1494,MANAGEMENT
35335,4033,OP,86237394,2808,
35336,4033,OP,46252030,1756,LOAN
35352,4047,MN,39103245,2988,RENTAL
35364,4052,IJ,25790983,2948,LOAN
35372,4059,WX,58010673,5652,LOAN
35381,4066,YZ,54565942,3225,RENTAL
35382,4066,CD,35107851,6893,MANAGEMENT
35383,4066,WX,20153117,7246,
35391,4071,EF,53343808,1078,RENTAL
35392,4071,WX,88639789,10272,MANAGEMENT
35402,4079,WX,16481298,3312,LOAN
35403,4079,AB,19063937,5009,MANAGEMENT
35404,4079,QR,7362539,218,
35405,4079,ST,81205659,321,INSURANCE
35409,4081,YZ,22211885,5746,LOAN
35417,4088,UV,18712330,4236,RENTAL
35418,4088,YZ,76793396,3315,MANAGEMENT
35419,4088,KL,26589399,337,
35420,4088,WX,65632182,3,INSURANCE
35422,4091,YZ,45072424,4247,MANAGEMENT
35423,4091,ST,12956852,185,
35424,4091,CD,73299705,907,RENTAL
35433,4099,AB,31954735,1926,MANAGEMENT
35434,4099,IJ,40898221,403,
35435,4099,QR,6660080,1298,INSURANCE
35436,4099,GH,75250422,872,LOAN
35462,4116,MN,92376952,4200,LOAN
35463,4116,IJ,69320016,14448,MANAGEMENT
35472,4127,CD,6366193,4200,LOAN
35473,4127,QR,34589725,11105,MANAGEMENT
35474,4127,GH,77216887,221,
35475,4127,QR,28738975,69,INSURANCE
35478,4131,YZ,77345645,2520,RENTAL
35479,4131,OP,66005611,974,MANAGEMENT
35480,4131,UV,18379521,4696,
35482,4134,OP,98212933,1171,RENTAL
35483,4134,WX,37454885,5932,MANAGEMENT
35493,4143,OP,86283540,1896,RENTAL
35494,4144,QR,13202494,5916,LOAN
35495,4144,WX,44854801,8753,MANAGEMENT
35503,4150,ST,41463971,3006,MANAGEMENT
35504,4150,WX,91151189,1669,
35505,4150,QR,82856064,75,INSURANCE
35506,4150,CD,57309913,1273,RENTAL
35532,4171,WX,22916323,2612,RENTAL
35533,4171,GH,90027188,14336,MANAGEMENT
35557,4186,EF,54694455,7028,MANAGEMENT
35558,4186,UV,72907602,894,RENTAL
35565,4190,QR,51522499,2901,MANAGEMENT
35566,4190,MN,24471074,1100,
35567,4190,IJ,72617375,1242,INSURANCE
35568,4190,QR,57476657,6763,LOAN
35639,4237,GH,65168309,1961,RENTAL
35649,4245,CD,5514008,4534,MANAGEMENT
35650,4245,OP,46815562,1663,RENTAL
35663,4253,UV,53549736,4125,RENTAL
35664,4253,WX,66295969,7344,MANAGEMENT
35668,4259,ST,4058731,3318,LOAN
35669,4259,CD,73520475,9516,MANAGEMENT
35670,4259,AB,40486842,2255,
35671,4260,EF,42941677,4076,LOAN
35672,4260,OP,18079054,12006,MANAGEMENT
35680,4266,MN,21157777,9098,MANAGEMENT
35681,4266,QR,92455988,507,RENTAL
35683,4268,IJ,24499589,6646,MANAGEMENT
35684,4268,AB,28338015,3499,LOAN
35690,4273,QR,39798104,2895,RENTAL
35691,4273,UV,91834884,9909,MANAGEMENT
35695,4276,IJ,57985192,2895,RENTAL
35718,4293,GH,89613037,4561,LOAN
35719,4293,IJ,75312357,4797,MANAGEMENT
35737,4309,UV,97354483,4825,LOAN
35748,4318,YZ,59831583,4610,RENTAL
35749,4318,KL,13522321,13396,MANAGEMENT
35752,4320,GH,15082747,4280,LOAN
35763,4330,KL,9958225,4610,RENTAL
35764,4330,CD,5012721,4140,MANAGEMENT
35765,4330,OP,83009093,1786,
35767,4332,WX,43657523,4610,RENTAL
35768,4332,GH,21178984,7885,MANAGEMENT
35772,4336,CD,16882026,4556,RENTAL
35773,4336,WX,30210501,8316,MANAGEMENT
35774,4337,IJ,15837014,2142,LOAN
35781,4342,AB,4569364,4172,LOAN
35782,4342,KL,52346587,6135,MANAGEMENT
35785,4346,EF,11365098,2329,RENTAL
35786,4346,KL,97406702,5389,MANAGEMENT
35787,4346,AB,19900185,3067,
35791,4352,EF,6195903,3710,MANAGEMENT
35792,4352,MN,5816001,506,RENTAL
35794,4354,MN,33371013,5461,LOAN
35795,4354,CD,23047155,12756,MANAGEMENT
35796,4356,AB,75449079,1003,RENTAL
35798,4358,IJ,36673987,2542,RENTAL
35802,4361,AB,55740487,7513,LOAN
35820,4377,OP,46991014,4788,RENTAL
35825,4383,IJ,71792411,1540,RENTAL
35826,4383,AB,54309666,8352,MANAGEMENT
35827,4383,KL,99767720,4265,
35829,4386,ST,24428779,1590,RENTAL
35830,4386,OP,82197737,11954,MANAGEMENT
35865,4408,YZ,89509248,3780,RENTAL
35866,4408,GH,93220632,5156,MANAGEMENT
35874,4413,QR,63660216,4610,LOAN
35875,4413,UV,8759522,7802,MANAGEMENT
35876,4414,ST,75805902,3716,MANAGEMENT
35877,4414,ST,35362416,3509,
35878,4414,EF,88424551,4051,LOAN
35879,4415,AB,8593738,4601,MANAGEMENT
35880,4415,MN,61133015,3408,
35881,4415,QR,19646489,77,INSURANCE
35882,4415,OP,67352598,397,
35883,4415,EF,42558240,6170,LOAN
35887,4418,ST,50905704,5951,MANAGEMENT
35888,4418,ST,36693310,186,
35889,4418,UV,51602697,906,INSURANCE
